frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp,x_gt,z_gt
3423,227.287535419208,873.1165600973732,229.68913650728678,873.6075685720817,214.05861084917137,859.1749926158437,215.68396070047478,859.2162987390767,217.5892,862.1004
3424,227.65651504598338,873.7607320451823,230.0573540815317,874.2460757633477,214.4293638578273,859.8044749232523,216.05032789099516,859.8398322226433,218.0301,862.7888
3425,228.01893457136774,874.42577349703,230.41910075642625,874.9071101842372,214.79331718156288,860.4561807730572,216.4106401546915,860.4879507254068,218.4557,863.4635
3426,228.37576943239205,875.1141643088126,230.77195515732942,875.5883774644974,215.1497690532612,861.1302003786949,216.76318306085219,861.1586319268058,218.8702,864.1941
3427,228.7259071582199,875.8239750617132,231.11348349106314,876.2855295282405,215.49926930115745,861.8246178915749,217.10719646795457,861.8484091814032,219.2716,864.9214
3428,229.0677364804902,876.5464263399813,231.4452492905565,876.9953665028211,215.83984700382695,862.5343760944451,217.44021574827156,862.5521618752657,219.6631,865.697
3429,229.40032260876674,877.2822424327145,231.7665710303938,877.7207458443708,216.1745774029823,863.2652895689833,217.76279836081963,863.2700660182925,220.0365,866.4915
3430,229.72966503759056,878.0412826241244,232.08373185821824,878.4679375656225,216.50420306534002,864.021797168178,218.07828398813413,864.0095055649323,220.393,867.2941
3431,230.053983709791,878.8152661055598,232.39838024070977,879.2330442274069,216.82687398908618,864.7920653936374,218.38998104130022,864.7677208719986,220.7438,868.1197
3432,230.37712078027903,879.6029686721399,232.7139778079203,880.0142856558238,217.14415042862726,865.5705178149823,218.69712653294988,865.5348046840563,221.0925,868.9551
3433,230.69995870900817,880.4002902921592,233.02996535318715,880.8052604847694,217.4590231638323,866.3572959856812,219.00396517034306,866.3124686433837,221.4434,869.8074
3434,231.02367194560088,881.2101518875232,233.3461038534195,881.6045312322324,217.77638464232703,867.1620219470431,219.31743422164243,867.1099803048093,221.7984,870.6745
3435,231.35375034325435,882.0389947227482,233.67086433147,882.4207936979401,218.09903772267364,867.9864933098248,219.63769566710798,867.9256416968124,222.1592,871.5512
3436,231.69132029440087,882.8843792506447,234.00247194203598,883.2521280098233,218.42771282326183,868.8293999177492,219.96390239063038,868.7565350535375,222.522,872.4342
3437,232.03379463941496,883.74199235403,234.33983608899044,884.0983676393987,218.7627560098391,869.6849993853684,220.2962800771598,869.6012075087323,222.8901,873.3288
3438,232.38078601199544,884.6132761352756,234.68244628702766,884.9600778062845,219.10236363677112,870.5521914963495,220.63328923262804,870.4580473634173,223.2613,874.2334
3439,232.7329428016061,885.4941462139238,235.03179144538683,885.8315793321301,219.4493867859364,871.4360805413014,220.97525849394364,871.32689702004,223.6385,875.1475
3440,233.09374837578227,886.3919470115944,235.38805865361272,886.7165224354427,219.8048915127589,872.3369864135951,221.32298810890282,872.2078588069892,224.0215,876.0689
3441,233.45955324478507,887.3051598021163,235.74461420719194,887.6125983514556,220.16146642214937,873.245922247636,221.67172436702663,873.099373804044,224.4021,877.0035
3442,233.82712027930418,888.2319813367069,236.1037261618679,888.523515369483,220.5192485581848,874.167177452307,222.0214413175147,874.005644510215,224.7827,877.9434
3443,234.19469748859262,889.1673009951321,236.46331117015328,889.4439925466384,220.87625810917936,875.0961981045631,222.37058839810246,874.9214139895647,225.1634,878.8849
3444,234.56240932523534,890.1132558379335,236.82187937792776,890.3747761620128,221.2313425841558,876.0355168926504,222.7172854293214,875.8467717524222,225.5381,879.8352
3445,234.92811792543978,891.0638117584007,237.17867642364513,891.3121672816359,221.58383316091422,876.9810215826143,223.06219848381193,876.7784232257189,225.9105,880.7886
3446,235.29105599171288,892.0241834403331,237.5348015265696,892.2584191701285,221.9337789542045,877.9341143549419,223.40620410927662,877.7181853588291,226.2824,881.7517
3447,235.64842020693246,892.989682187161,237.8875973170458,893.2107277448656,222.27951179703308,878.8907973619173,223.74858683092953,878.6612642264713,226.6474,882.7142
3448,236.00254893248348,893.9603971151781,238.23664809566293,894.1689653199943,222.62310242272952,879.8508154857305,224.08984507956885,879.6081310740342,227.0088,883.6773
3449,236.35092276605303,894.9351052486505,238.5807625350521,895.13410047011,222.9631063334916,880.8134145373762,224.42764043350275,880.5611810509126,227.3658,884.6411
3450,236.69508550818517,895.9118344002567,238.92217966525823,896.1023918810079,223.29944934251137,881.7765460272076,224.76183639290923,881.5166982276739,227.713,885.6055
3451,237.03695585942555,896.8915626397794,239.26159168969835,897.0737028693449,223.63481327438328,882.7419705915869,225.09380988365584,882.4751026987635,228.0553,886.5737
3452,237.37602681085195,897.8697703675224,239.59927424657923,898.0436034899549,223.96777337955092,883.7081503179463,225.4236849496884,883.4364328001303,228.3935,887.5383
3453,237.7120781086795,898.847084868941,239.93515055518108,899.0138285355015,224.2993492316571,884.673184936803,225.7530173361212,884.3975369266271,228.7298,888.4988
3454,238.0468191411199,899.8233384007368,240.27035035319295,899.9850303099229,224.6314933305043,885.6387144317794,226.08492290467217,885.359604399111,229.0646,889.4566
3455,238.38216621484187,900.7972223496124,240.6065601325708,900.9546489613167,224.9628597946226,886.6037351145433,226.4171032220157,886.3205849806272,229.4016,890.41
3456,238.72008433740166,901.7713281324648,240.94440965708867,901.9266515254183,225.2954932749396,887.5672399734249,226.74981877291304,887.2802985217497,229.7404,891.3647
3457,239.05679927800034,902.7372061914676,241.28113060049648,902.8921503914867,225.63388704071127,888.5204271940365,227.09001674313592,888.229905552271,230.0753,892.3085
3458,239.39672133714816,903.7022468543595,241.62095773365067,903.85673308422,225.9764644209782,889.4742651237381,227.4323024270859,889.1812115256503,230.4153,893.2517
3459,239.73926652455953,904.6642712184715,241.96323169746816,904.8178427666792,226.32325005364694,890.4213042773094,227.77687506949457,890.1281542791614,230.7564,894.1903
3460,240.0880154443517,905.6226654911065,242.31133001162706,905.7758369053786,226.67423134095657,891.3666062533853,228.1237170821613,891.0752204114397,231.1005,895.1251
3461,240.44310261834175,906.5745591399426,242.66555406488925,906.7278803853544,227.02835587024742,892.3074862331024,228.47445840012543,892.0195943670929,231.4478,896.0518
3462,240.80584051257028,907.5248614299238,243.02806052923424,907.679283326073,227.39123024112547,893.2471992726989,228.83434878327859,892.9641858241393,231.798,896.9756
3463,241.17277299890947,908.4640919015527,243.39435046833967,908.6211367405014,227.76096560196666,894.1790656723385,229.20034037259714,893.899785639908,232.1485,897.8905
3464,241.54768762516773,909.3962699516661,243.76734493016937,909.5562293680044,228.13456138424078,895.1077053031216,229.5747420606237,894.8288540148499,232.5013,898.7921
3465,241.93218948774677,910.3195833673886,244.14986441366597,910.4809640642145,228.51692115596975,896.0292904388176,229.95692112675275,895.7507964319531,232.8622,899.6893
3466,242.32617056231786,911.2346216703888,244.5405907297908,911.3982103515925,228.91161206093568,896.9447092217888,230.3515440471044,896.6651907917762,233.227,900.572
3467,242.7311086459178,912.1377945442465,244.94413601945988,912.3042034860297,229.3207656441732,897.8469504632525,230.76003165962697,897.5676757259963,233.6085,901.4496
3468,243.14952295634103,913.0312407601256,245.36368477321443,913.200556538738,229.74186802995297,898.7322369006101,231.1789721336679,898.4524024936984,234.0064,902.3144
3469,243.58303969780883,913.9123599038564,245.8010069184572,914.0854703702696,230.17646417148657,899.6014712570995,231.6137111263202,899.3221984756826,234.414,903.1468
3470,244.0354145228831,914.7804820837465,246.25799911307055,914.9582876769131,230.62665767022938,900.4566946146793,232.06587267777698,900.180532532706,234.8462,903.9872
3471,244.503051597998,915.6272647476218,246.7290568625057,915.8084811477727,231.0881414126226,901.2897982553089,232.5292058464722,901.0168019929956,235.284,904.7798
3472,244.99173392105587,916.4639249884417,247.22083186508468,916.6473093452023,231.56732186986287,902.1080832844565,233.00919051547822,901.8401092548601,235.7475,905.5805
3473,245.50225003646364,917.2823760031855,247.7321593333974,917.4684084026042,232.06076553678838,902.9061149418212,233.50487730048764,902.644616832918,236.2275,906.3653
3474,246.03041907958556,918.0813321140647,248.26014467905244,918.2707573129131,232.56804105801183,903.6837976852137,234.01704565401812,903.4307258870446,236.7173,907.1065
3475,246.57681514575847,918.8585761306233,248.80621384513057,919.051656375462,233.0929446200076,904.4471548619864,234.54423418861796,904.2005910504209,237.2319,907.8621
3476,247.13952762094297,919.6137735880824,249.36901035397838,919.8118041926131,233.63423086037713,905.1924965702053,235.08945330477133,904.9517098320365,237.7621,908.6005
3477,247.7177949360621,920.3466018589004,249.94755090164523,920.5493185491757,234.1911231511521,905.9188490679584,235.65129093595326,905.684363126494,238.2978,909.2827
3478,248.31427934826635,921.0603798056936,250.54554408018976,921.2688161022656,234.76809690099915,906.6270137349676,236.23464641426662,906.3989156527499,238.8587,909.9768
3479,248.92657992708342,921.7535305929024,251.16042584101004,921.9690325302544,235.36531224462345,907.3155686593574,236.8380779409686,907.0927732692297,239.4299,910.6212
3480,249.5535413714978,922.4267357542094,251.79185285111154,922.6489598839958,235.97835516783832,907.9830310185149,237.45540052006623,907.7624875706201,240.0262,911.2798
3481,250.1936364173858,923.0759040672312,252.43570244281008,923.3040217811731,236.60740175066118,908.6295617407152,238.08841309305322,908.4108362668809,240.6369,911.9206
3482,250.84569854695033,923.7032911819667,253.0908775664104,923.9354616875821,237.25256357761162,909.2531800592219,238.73519595953906,909.0378358650827,241.2545,912.505
3483,251.51433412082838,924.3102721332112,253.76278780204396,924.5458618480767,237.9148683936502,909.856937057642,239.3989019112348,909.6451851784446,241.8998,913.1079
3484,252.19639634867104,924.894691789907,254.44772126249867,925.1325720885255,238.5923213246168,910.438475109232,240.07766362610036,910.2322634120205,242.5844,913.6917
3485,252.8884549594758,925.4545876485702,255.14403411550407,925.6951602562543,239.28006085371766,910.997807599236,240.76815772701684,910.7971880523703,243.2615,914.2148
3486,253.59224215053266,925.9908328874159,255.85324552952648,926.2351510231506,239.98160280873356,911.5363010448654,241.47550088684437,911.3402129398306,243.9692,914.7535
3487,254.3084380211726,926.5019750397382,256.5770334242262,926.7505148506824,240.70048717422708,912.0534145240185,242.19889371222047,911.8589022367773,244.6697,915.2244
3488,255.04047337234212,926.9895986557156,257.31581764784994,927.241308100587,241.43536420513442,912.5460421884367,242.93828891871746,912.3520944420244,245.4028,915.7243
3489,255.78713533072988,927.4516206531439,258.06727198431577,927.7067269774781,242.18554403181366,913.0127908460647,243.69157819418973,912.8197244438088,246.1672,916.2007
3490,256.5457608953143,927.8879924486548,258.8311759637727,928.1462292239726,242.94995357946013,913.4528311344995,244.45867625588863,913.2602412179394,246.9334,916.6041
3491,257.3175688293253,928.2980178833673,259.60793684005745,928.5579581220868,243.7232962027795,913.8607990876413,245.2329324984991,913.6674046992313,247.7185,917.0278
3492,258.104710960827,928.682176042429,260.39968113965426,928.9430629585867,244.51031090362903,914.2394875820696,246.0198677715495,914.0462820433073,248.5193,917.4259
3493,258.9047111376897,929.0376999985826,261.20323237833884,929.298921684479,245.30714891670414,914.5892633263704,246.8183177897794,914.3972613010162,249.322,917.7483
3494,259.7146575434617,929.3669538281488,262.01631876307715,929.628285548587,246.11376979903463,914.9112807728758,247.62843009168833,914.7212206814897,250.1464,918.098
3495,260.536577859836,929.669664875768,262.8410179938006,929.9308765303176,246.93287417584273,915.2075039033884,248.45241318608473,915.0199947343497,250.9705,918.3729
3496,261.36825491903556,929.9431390636223,263.6748934044004,930.2048238013613,247.76334507781084,915.4765392683494,249.28948240924052,915.2936373574967,251.8184,918.6739
3497,262.2123609217585,930.1892456048209,264.52058347802557,930.4528127926892,248.60312607374638,915.7185487362459,250.13502519519378,915.5406356483753,252.6815,918.9547
3498,263.0657471082045,930.4079315545606,265.3754987240101,930.6733472704758,249.4590740008644,915.9371816209355,250.99344120276874,915.7618655858676,253.5402,919.1597
3499,263.92724300652003,930.5983545673743,266.23867142839003,930.864796246242,250.32889609385956,916.1307004796073,251.8642923466708,915.9563735064027,254.4348,919.3826
3500,264.80227435004736,930.7634004480615,267.11612004741846,931.029241621051,251.21366607947476,916.298842081626,252.74871608542614,916.1236519020568,255.3403,919.5708
3501,265.68662413842577,930.9011942397204,268.00250332233674,931.1667468381772,252.1066884226725,916.4398544896295,253.63998009084852,916.2619616841639,256.2404,919.688
3502,266.57932931072764,931.0138653241918,268.8950893109488,931.2783724946547,253.0074491692483,916.5552788592181,254.537371468949,916.373837406889,257.1682,919.8094
3503,267.48156290850346,931.1040813119208,269.79495313619253,931.3668957601667,253.9147358153681,916.6462058656941,255.4411254259513,916.4617250579405,258.1093,919.9079
3504,268.39269167088617,931.1711407304886,270.70274903455316,931.4336147556695,254.83212781940804,916.7154768301631,256.3509058091955,916.5300351147462,259.0645,919.9658
3505,269.31799691031847,931.2176373051956,271.6270679612524,931.481721225402,255.75240298415554,916.7637248302323,257.2648245194252,916.5796908539882,260.038,920.0311
3506,270.2589699228928,931.245873496798,272.5660394858853,931.5125212063203,256.68470731520193,916.7925586965932,258.19560126114135,916.6117994320366,261.017,920.0595
3507,271.2108411246936,931.2577608909017,273.5157867849894,931.5276725314602,257.62864972953827,916.8050678536717,259.1406612943057,916.6283343256629,262.0048,920.0927
3508,272.1726561916713,931.2543967172852,274.4749687020981,931.5268669055939,258.58280481247533,916.8038299426029,260.0955552379965,916.6294333822211,263.0006,920.1033
3509,273.149166251897,931.2377551052532,275.44425226506144,931.5108426501965,259.55316969098897,916.7911533127253,261.0643961925125,916.6169841275065,264.0065,920.0844
3510,274.13244728140734,931.2080816110399,276.4151625728845,931.4803395379704,260.5337850354516,916.7661439623121,262.0396888362642,916.5894852120192,265.0328,920.0812
3511,275.127334582734,931.167421674315,277.39250971812356,931.4383032280767,261.52701722787486,916.7273754148428,263.0210575766853,916.5481755035099,266.0871,920.0985
3512,276.12370148261107,931.1171515656978,278.3750663913413,931.3862084719015,262.5320106043278,916.6776419033506,264.0092978598056,916.4964277698328,267.1451,920.1003
3513,277.1315751981421,931.0572984489124,279.3747592926018,931.3244549085389,263.5454968308161,916.6179593746172,265.0093722055515,916.4343864275472,268.2101,920.0784
3514,278.15891008863866,930.9866242806642,280.396890922498,931.2529121198664,264.57482974039925,916.5485127354947,266.02852987123083,916.3641681045829,269.3092,920.0426
3515,279.1774998384556,930.9100697419532,281.41284473359866,931.1758077166385,265.5896125978802,916.4726535807032,267.03359115671543,916.2881819860296,270.394,919.9889
3516,280.22003039196096,930.8259842114616,282.45098803958206,931.0910208481355,266.6202312328183,916.387458045147,268.054757645672,916.2035571222484,271.4953,919.9273
3517,281.2759947533007,930.7362861761263,283.49903055587305,931.0008196951516,267.6556657247652,916.29489072369,269.08186523261037,916.1108582839789,272.5986,919.8611
3518,282.34447017588644,930.638681895005,284.5550969369367,930.9039620324061,268.6979045927309,916.1949546985256,270.1135955266359,916.0110113013296,273.7036,919.7827
3519,283.42318501846415,930.5361298266846,285.61574363587806,930.8044954170639,269.7497234848078,916.0865596039473,271.15628779613166,915.9037946287822,274.82,919.6981
3520,284.5047750908791,930.4261949065342,286.68102936932473,930.696352492883,270.810084763037,915.9706749431639,272.21099010835945,915.7888204136415,275.9456,919.5944
3521,285.59053021395306,930.3084237096903,287.7510080618793,930.5782589087995,271.88237372466455,915.846519322994,273.280234212106,915.6661957369706,277.0891,919.4705
3522,286.6789355753659,930.1814900121591,288.8279414263902,930.4491254074711,272.96110487577386,915.7149526925236,274.3532590191248,915.5362427168635,278.2293,919.3363
3523,287.77379111859204,930.0463761569013,289.91396975573815,930.3113673680872,274.04751066397347,915.5765462599961,275.4297234286669,915.3992486310477,279.3873,919.1942
3524,288.87002547028845,929.9026067821361,291.0033071874017,930.1659392000047,275.13807500674625,915.4323060442797,276.507859564109,915.2560112853248,280.5341,919.042
3525,289.970641528585,929.7507781038792,292.0978330254851,930.0129168220867,276.2359385630125,915.2819864232283,277.58991403759643,915.1068254677011,281.6747,918.8854
3526,291.0761004617291,929.5884191481147,293.19666877944013,929.853081733847,277.3402094132544,915.1238260790595,278.68218770305623,914.948278797964,282.8234,918.7165
3527,292.1890688847917,929.418064930785,294.3036784553747,929.6852859274102,278.44698488251913,914.9587972840252,279.78069002167155,914.7821575613316,283.9812,918.5396
3528,293.30756272359645,929.240383360108,295.4142240505661,929.50938124755,279.5551736015557,914.7858217609595,280.88644327929154,914.6072192297071,285.1336,918.3458
3529,294.4302970643504,929.0574430248046,296.5302092111041,929.326558564418,280.6707205700071,914.6032994707551,281.9997688719722,914.4220696249156,286.2924,918.1481
3530,295.5630658960652,928.8649893343472,297.65855223508356,929.1333228190755,281.7941033620653,914.4104530669489,283.1165575682482,914.2274725071428,287.4531,917.9431
3531,296.70354684866624,928.6634667963637,298.79559156030666,928.9313054166242,282.92466974939873,914.2066922030428,284.2401040296693,914.0234458724465,288.6226,917.7286
3532,297.85423166887523,928.4514585576866,299.9410971027998,928.7192338365943,284.06289486903233,913.9910862317441,285.3678430009809,913.8100399237787,289.7936,917.5006
3533,299.0138676361091,928.2278255152615,301.0922183364032,928.4964818066555,285.2061045140319,913.7647275343351,286.5025321067483,913.5854321212918,290.9672,917.2606
3534,300.17700985097827,927.993841934159,302.24670491741034,928.2635690090499,286.35321722359964,913.5276612730908,287.64119106560764,913.3512248666582,292.1328,917.0137
3535,301.3458549054134,927.7504947642982,303.4042208698256,928.0222618553073,287.49983816928346,913.2810239015901,288.7793783596869,913.1080008237332,293.2954,916.763
3536,302.5198474051851,927.4955723360692,304.56474161691307,927.7707492850839,288.64640664999524,913.0238967299566,289.91822959991384,912.8531778184815,294.4562,916.5001
3537,303.6910415671125,927.2319330420976,305.7239451792858,927.5102098793348,289.79340825923185,912.7572042788912,291.0552227532886,912.5895858611495,295.6173,916.2382
3538,304.86125183772816,926.9586989517644,306.88556806556596,927.2407565938311,290.9410700579588,912.482215325028,292.19710226031833,912.3186010138425,296.7783,915.9619
3539,306.03142770893453,926.6747489338946,308.0488410287645,926.9601578186807,292.09143678909896,912.1966662603355,293.3415083081859,912.0374159484946,297.9346,915.6702
3540,307.1980737674806,926.3818324946044,309.210062953494,926.6696832950486,293.2386402327981,911.9028352320627,294.48589567187264,911.7465610809196,299.0909,915.3582
3541,308.36131316719843,926.0819328851802,310.36879677853017,926.3716058177106,294.3823404861679,911.6016475601344,295.6283462357659,911.4477949622009,300.2415,915.0273
3542,309.5230987766365,925.7705559117494,311.5268269310778,926.0614700653132,295.5264945359094,911.2895627825509,296.7693488693377,911.1372109928463,301.3882,914.6933
3543,310.68490013487775,925.4504379633224,312.68570762178683,925.7417231658018,296.6727021317659,910.9709072538168,297.91120172432284,910.8185172902522,302.5331,914.3535
3544,311.84427670979994,925.1213679555559,313.8425419935934,925.4127495778488,297.8160588426547,910.6457598121827,299.0488776850879,910.4935024692086,303.6781,914.0105
3545,313.00018963251523,924.7837392775007,314.99635522409056,925.0765414625724,298.955174655862,910.3108244718164,300.18436166923885,910.1595590938158,304.8145,913.654
3546,314.15402740144486,924.4380986677671,316.14765078483305,924.7321791695946,300.0896655684425,909.9679484465659,301.3144153586553,909.8177073752507,305.9432,913.3099
3547,315.3044989316731,924.084510963039,317.2959628559726,924.3797670534899,301.21713258731114,909.6203966398696,302.4388357589116,909.4718739158935,307.0676,912.9496
3548,316.4472470031397,923.7237342363892,318.4359027717967,924.020898230341,302.3375765269449,909.2677151020797,303.5577535710273,909.1207289818335,308.192,912.5755
3549,317.58828352075943,923.3584340473485,319.57421746325906,923.6559148644063,303.4562082555269,908.910548319095,304.6751247441015,908.7620936147482,309.3117,912.1914
3550,318.72232444326227,922.9886849020875,320.7066701224066,923.2852726658391,304.5686947815176,908.54906669081,305.78863242725345,908.3981273153777,310.4309,911.8108
3551,319.8517631491957,922.616105777502,321.8363732436442,922.9111224217581,305.6786343615502,908.1823741162654,306.9006204965916,908.0291753773037,311.5537,911.4294
3552,320.97697505958445,922.2403404000045,322.9627693186124,922.534376627623,306.7841972697718,907.8138679871944,308.0095623645878,907.6575814881786,312.6799,911.0454
3553,322.1011909207775,921.8602887656575,324.08911621904105,922.1532697433212,307.8908182519096,907.4443994085334,309.11829462058677,907.2860198469514,313.8058,910.6612
3554,323.2221678142863,921.4779359095078,325.21441868991855,921.7701815571793,308.9977831498553,907.0742969559756,310.2276713210839,906.9174920290706,314.9323,910.2802
3555,324.34326215044604,921.0937096198637,326.33842311406477,921.3861181707887,310.10547357989316,906.7014138699958,311.3378491328277,906.54617312187,316.0617,909.9024
3556,325.4639075978974,920.7073685556752,327.4625431015028,921.0011988831366,311.2123881626665,906.3306411358489,312.4463017545373,906.1774808537418,317.1944,909.524
3557,326.587422535939,920.3208972197352,328.58831582463665,920.6160326955973,312.31928677937765,905.9590827345532,313.5532881877595,905.8059124534444,318.3261,909.141
3558,327.7136589066206,919.9324007830875,329.71617110928935,920.2282312050334,313.4272485068443,905.5861013480635,314.66124506133434,905.4296660375902,319.4504,908.7534
3559,328.8436134575301,919.5416811871394,330.8476018395972,919.8373986792864,314.53664006248505,905.2121267912685,315.77024941535745,905.0508113169745,320.5729,908.3597
3560,329.975262977009,919.151004876292,331.9800184684601,919.4456887763055,315.64794103766985,904.834608483847,316.8814108207175,904.6691003403641,321.6999,907.962
3561,331.11485830236126,918.7557987937819,333.11881678841735,919.0489242640314,316.7658111324823,904.4493544196878,317.99952800485596,904.2827335182047,322.84,907.5604
3562,332.2494655993374,918.361560485528,334.25168058388243,918.654012492692,317.87532420914033,904.0647460265856,319.10991570937074,903.8967911260814,323.9777,907.1583
3563,333.384924335644,917.9673925502398,335.3850995014689,918.2603498332905,318.9883302471715,903.6743789755332,320.2244437889559,903.5081833467042,325.1098,906.7568
3564,334.5275846083474,917.5697180611992,336.5246549164512,917.864760180627,320.11523172739754,903.2805077988405,321.35207182526585,903.1172476983753,326.2494,906.356
3565,335.66897432879216,917.1716696472633,337.6622372611621,917.4682637221148,321.2461146915856,902.8866783294402,322.482580209671,902.7257184477033,327.3899,905.9547
3566,336.81003351696137,916.7718716353738,338.80067941032803,917.0683421778785,322.3846417396205,902.4913640174592,323.6200412501741,902.3328767941636,328.5359,905.5491
3567,337.95216271922766,916.3711824695637,339.94150190251133,916.6679911296627,323.5271068502084,902.0945614933936,324.76075273362636,901.9377731764363,329.6911,905.1398
3568,339.09847920651254,915.9685170401403,341.08746223913033,916.2633447389679,324.67319058435214,901.6968506149518,325.90224081917785,901.5411743315069,330.8539,904.7296
3569,340.2492633618292,915.5633554228891,342.23899509590615,915.8565802758745,325.82479673616604,901.2968975882299,327.04560689088265,901.1419330996446,332.0217,904.3176
3570,341.40122140962296,915.1539009646474,343.3916126963899,915.4465917037454,326.9760217581907,900.8970476775505,328.1885853485144,900.7420044700116,333.1954,903.9006
3571,342.56026919970446,914.7397999456201,344.55018479496647,915.0341036701533,328.1303130289202,900.4933874380569,329.33707504370756,900.339290425766,334.3713,903.4799
3572,343.722002622917,914.3254382412613,345.70990803834906,914.6228058286083,329.28624177696764,900.0861563455408,330.4897198104967,899.9324366968273,335.5586,903.0525
3573,344.8890240250035,913.9108712331251,346.87236053599867,914.211076638169,330.4459145890356,899.6738406275617,331.6490213323421,899.5205050234739,336.7546,902.6253
3574,346.0652815150185,913.490927135895,348.0446292620514,913.7939362834236,331.6107909796165,899.2576448734623,332.81378292561715,899.1048616873148,337.9564,902.1944
3575,347.2501566086313,913.066558523656,349.2277594971405,913.3697652565116,332.78414624359425,898.8413540135664,333.9863229097481,898.6917956295409,339.1676,901.761
3576,348.44388256910014,912.6383066477033,350.42190163475885,912.9418989963465,333.9627986044527,898.4253077122822,335.16241819944156,898.2796858862614,340.3841,901.3284
3577,349.64827598523243,912.2057701610324,351.6251538869896,912.5083950491899,335.1499448376739,898.0102338175392,336.3451149911649,897.8702218780868,341.6053,900.8811
3578,350.863021375412,911.767679696453,352.83537395138586,912.0701730587317,336.34323998318155,897.5902001550412,337.53068072978004,897.4537595092354,342.8315,900.4297
3579,352.0846495211612,911.3265576523522,354.04892862065805,911.6318698573461,337.5377659681748,897.1702224423425,338.7175008803445,897.0338099279008,344.0646,899.969
3580,353.31543365383004,910.8801347076588,355.26678828386787,911.19007779222,338.73565679564575,896.7390735069846,339.90832189442716,896.5946420653966,345.3027,899.5073
3581,354.5539036686317,910.4244999048882,356.4918582950631,910.7363015269466,339.94332277416123,896.3043319097306,341.1097169235231,896.1524767947907,346.5415,899.0477
3582,355.7947225985235,909.9678433242256,357.72122497973265,910.2812496596254,341.15664522191184,895.8698391580306,342.3202166187065,895.7184188710768,347.7697,898.5909
3583,357.0339026786273,909.5069370011215,358.95161959493726,909.8218081085823,342.37218068218385,895.4381879737633,343.53132972026566,895.2926650717036,348.9917,898.136
3584,358.27407915610166,909.041121846505,360.1843742569012,909.3569163497755,343.57947536614773,894.9907055059057,344.7297350827047,894.8508597818039,350.2027,897.6767
3585,359.51732740835746,908.5721371330756,361.4207248430415,908.889689585788,344.79011953052685,894.5410881829026,345.9308364260578,894.4060951009915,351.4017,897.2205
3586,360.76218042362063,908.0975994108001,362.6589483590812,908.4192824665934,346.00071547253305,894.0870895258028,347.13148653431995,893.9563182841931,352.6013,896.7602
3587,361.9998159875079,907.6218196692462,363.88750265075623,907.9489233399661,347.2093097657546,893.641543720324,348.33145602000917,893.5040654102479,353.7902,896.3012
3588,363.2336898322639,907.1481469640477,365.1129614109286,907.4766876176885,348.41408859990065,893.1947734295868,349.53207725731147,893.0510675377259,354.9752,895.8411
3589,364.462331975331,906.6713555407882,366.33604573851056,907.0028838583561,349.60887098852055,892.7389036331758,350.72871744149813,892.5958661646877,356.1527,895.3824
3590,365.6844824319563,906.1984176860193,367.5541922827889,906.5330706541446,350.7944756722638,892.2628723024864,351.91784682849266,892.1242083991019,357.3199,894.9248
3591,366.8972273066016,905.7240038788357,368.764753752767,906.0578974631134,351.98851792402957,891.7947407292636,353.1111493749568,891.6570010899072,358.485,894.4636
3592,368.0990459929039,905.2501127238269,369.9668220532384,905.5834680054345,353.1746438850527,891.3250895931119,354.29587390811025,891.1900751954759,359.6445,894.0019
3593,369.2931969972278,904.7773970410631,371.1649972761401,905.109851630733,354.3445984673561,890.8540382460529,355.4589274432917,890.72154735193,360.7996,893.5399
3594,370.4850309472053,904.3068608131994,372.3602689845074,904.638936050486,355.50625144075065,890.382503790117,356.619108380015,890.2525307515323,361.9495,893.0843
3595,371.67117905804827,903.8377233509186,373.5505706369434,904.168251565437,356.6567110292339,889.9020398021837,357.7716956520668,889.7735808449055,363.088,892.6328
3596,372.85247292057136,903.37041665355,374.73648964035493,903.699107968165,357.80108000263994,889.408701361697,358.91919103534013,889.2804089756104,364.2187,892.1827
3597,374.0239119859894,902.9034287209203,375.91336756038794,903.2326678362265,358.91661150615107,888.9414024350903,360.03078280593803,888.8140845924866,365.3362,891.7327
3598,375.19102545285597,902.4398928374558,377.08543128549906,902.7650128784518,360.0164450038514,888.4755147640976,361.1407455712464,888.3529684535359,366.4456,891.2839
3599,376.35570400873655,901.9752471218341,378.25294793252294,902.2949465448692,361.06324991029055,888.0267114462549,362.1842764186965,887.91480453753,367.5398,890.8352
3600,377.51392885948707,901.5115182566599,379.41455926491545,901.8262161631227,362.0570961255792,887.5969120537944,363.1602226025217,887.4962093350126,368.6192,890.3894
3601,378.65665031020046,901.0499355224656,380.5583402835439,901.3630373148453,363.0103371785769,887.1774386167167,364.1133476390278,887.0824346512129,369.6836,889.9536
3602,379.7830865854222,900.5952482466342,381.6855322550201,900.9084491548102,363.94574779098224,886.7730000141958,365.07622431974227,886.6689764139307,370.7284,889.5285
3603,380.89111460231516,900.1453433045048,382.79414831313824,900.4603469065934,364.86713462284035,886.3865811383683,366.05117419208364,886.2548545084875,371.7495,889.1121
3604,381.9821779317165,899.6974594934978,383.8875104980042,900.013926130464,365.7972293009946,885.9901674974836,367.03906107521516,885.8379744250553,372.7512,888.705
